CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
280146160,18,MANHATTAN,9/13/23,10:00:00,10/1/23,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMMERCIAL BUILDING,1/8/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989861,216470,40.760837,-73.979743,"(40.760837, -73.979743)",POINT (-73.979743 40.760837)
280169953,18,MANHATTAN,12/22/23,17:00:00,12/22/23,17:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",STREET,1/8/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,989393,217475,40.76359353710499,-73.98143431,"(40.76359353710499, -73.981434307488)",POINT (-73.981434307488 40.76359353710499)
280106990,62,BROOKLYN,12/31/23,0:15:00,12/31/23,0:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,401,"LARCENY,GRAND BY ACQUIRING LOS",STREET,1/6/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,989819,161281,40.609356,-73.979939,"(40.609356, -73.979939)",POINT (-73.979939 40.609356)
291958052,13,MANHATTAN,11/19/23,14:00:00,8/19/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,8/19/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,989366,209258,40.741042,-73.981537,"(40.741042, -73.981537)",POINT (-73.981537 40.741042)
282337855,20,MANHATTAN,10/12/23,12:00:00,10/12/23,12:04:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN NORTH,221,"BURGLARY,RESIDENCE,DAY",RESIDENCE-HOUSE,2/16/24,(null),UNKNOWN,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,F,990252,223669,40.780596,-73.978325,"(40.780596, -73.978325)",POINT (-73.978325 40.780596)
279964520,14,MANHATTAN,12/29/23,7:00:00,1/2/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMMERCIAL BUILDING,1/4/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989633,213425,40.752477,-73.98057,"(40.752477, -73.98057)",POINT (-73.98057 40.752477)
280871905,13,MANHATTAN,11/7/23,0:00:00,1/8/24,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,1/20/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,989674,206723,40.734082,-73.980425,"(40.734082, -73.980425)",POINT (-73.980425 40.734082)
286986952,78,BROOKLYN,5/31/23,18:10:00,9/10/23,13:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,433,"LARCENY,GRAND FROM STORE-SHOPL",CHAIN STORE,5/16/24,(null),45-64,BLACK,M,,UNKNOWN,UNKNOWN,D,990420,188642,40.684454,-73.97775,"(40.684454, -73.97775)",POINT (-73.97775 40.684454)
288645780,13,MANHATTAN,10/25/23,12:19:00,10/25/23,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,6/17/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,990750,205611,40.731029,-73.976545,"(40.731029, -73.976545)",POINT (-73.976545 40.731029)
284137354,66,BROOKLYN,11/28/23,9:00:00,11/28/23,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,459,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,3/21/24,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,989922,164204,40.617379,-73.979568,"(40.617379, -73.979568)",POINT (-73.979568 40.617379)
281746473,84,BROOKLYN,1/13/23,11:36:00,1/28/24,12:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,407,"LARCENY,GRAND BY DISHONEST EMP",HOTEL/MOTEL,2/6/24,(null),25-44,BLACK,F,,UNKNOWN,UNKNOWN,D,989350,189801,40.687637,-73.981609,"(40.687637, -73.981609)",POINT (-73.981609 40.687637)
281413030,14,MANHATTAN,12/29/23,9:00:00,1/18/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMMERCIAL BUILDING,1/31/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989613,213913,40.753818,-73.980641,"(40.753818, -73.980641)",POINT (-73.980641 40.753818)
281155864,20,MANHATTAN,8/17/23,17:12:00,1/26/24,9:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN NORTH,461,UNAUTHORIZED USE VEHICLE 2,COMMERCIAL BUILDING,1/26/24,(null),UNKNOWN,UNKNOWN,F,,UNKNOWN,UNKNOWN,D,989676,223989,40.781474,-73.980405,"(40.781474, -73.980405)",POINT (-73.980405 40.781474)
280837020,18,MANHATTAN,11/9/23,18:30:00,11/13/23,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",JEWELRY,1/20/24,(null),45-64,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,989741,215196,40.757338,-73.98018,"(40.757338, -73.98018)",POINT (-73.98018 40.757338)
280338350,20,MANHATTAN,11/30/23,12:00:00,12/3/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,1/11/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,989922,225864,40.786619,-73.979516,"(40.786619, -73.979516)",POINT (-73.979516 40.786619)
280790257,17,MANHATTAN,3/10/23,14:00:00,5/10/23,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,409,"LARCENY,GRAND BY EXTORTION",RESIDENCE - APT. HOUSE,1/11/24,(null),65+,UNKNOWN,F,,65+,WHITE,M,989779,211578,40.74741,-73.980044,"(40.74741, -73.980044)",POINT (-73.980044 40.74741)
282332218,20,MANHATTAN,9/16/23,22:50:00,9/16/23,22:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN NORTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE-HOUSE,2/16/24,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,990252,223669,40.780596,-73.978325,"(40.780596, -73.978325)",POINT (-73.978325 40.780596)
279799763,14,MANHATTAN,12/31/23,23:43:00,12/31/23,23:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO MAN SOUTH,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,1/1/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,989545,213791,40.75348180968177,-73.9808885,"(40.75348180968177, -73.98088850486349)",POINT (-73.98088850486349 40.75348180968177)
280163559,62,BROOKLYN,5/22/23,8:00:00,5/25/23,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,1/8/24,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,990307,159870,40.605481,-73.978186,"(40.605481, -73.978186)",POINT (-73.978186 40.605481)
283855185,61,BROOKLYN,9/1/23,7:00:00,3/1/24,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,3/16/24,(null),(null),(null),(null),,25-44,WHITE,F,989945,155732,40.594123,-73.979491,"(40.594123, -73.979491)",POINT (-73.979491 40.594123)
280039581,18,MANHATTAN,12/2/23,7:52:00,12/11/23,6:53:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",BAR/NIGHT CLUB,1/5/24,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,989482,215786,40.758958,-73.981113,"(40.758958, -73.981113)",POINT (-73.981113 40.758958)
281157503,20,MANHATTAN,11/21/23,12:00:00,12/22/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,1/26/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,M,990784,224629,40.783231,-73.976406,"(40.783231, -73.976406)",POINT (-73.976406 40.783231)
285058821,66,BROOKLYN,12/28/23,9:00:00,12/28/23,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO BKLYN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,4/9/24,(null),25-44,WHITE,M,,<18,WHITE,F,990525,169513,40.63195,-73.977391,"(40.63195, -73.977391)",POINT (-73.977391 40.63195)
286672297,9,MANHATTAN,11/20/23,18:11:00,5/10/24,12:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO MAN SOUTH,515,"CONTROLLED SUBSTANCE,SALE 3",STREET,5/10/24,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,989420,202605,40.72278,-73.981345,"(40.72278, -73.981345)",POINT (-73.981345 40.72278)
284110594,18,MANHATTAN,10/1/23,10:00:00,3/19/24,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",HOTEL/MOTEL,3/21/24,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,D,989441,218042,40.765152,-73.981258,"(40.765152, -73.981258)",POINT (-73.981258 40.765152)
293088917,13,MANHATTAN,9/10/23,21:30:00,9/10/24,21:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",PARK/PLAYGROUND,9/11/24,(null),UNKNOWN,UNKNOWN,M,,<18,UNKNOWN,M,990111,209137,40.740708,-73.978847,"(40.740708, -73.978847)",POINT (-73.978847 40.740708)
287524551,18,MANHATTAN,11/9/23,19:37:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,5/27/24,47-50 STS./ROCKEFELLER CTR.,45-64,BLACK HISPANIC,M,1,UNKNOWN,UNKNOWN,E,989294,215445,40.75802176521738,-73.98179321,"(40.75802176521738, -73.98179321024965)",POINT (-73.98179321024965 40.75802176521738)
280839233,62,BROOKLYN,11/21/23,21:50:00,12/10/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE - APT. HOUSE,1/20/24,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,989748,160796,40.608023,-73.980196,"(40.608023, -73.980196)",POINT (-73.980196 40.608023)
282297050,66,BROOKLYN,11/1/23,22:00:00,11/18/23,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO BKLYN SOUTH,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,2/15/24,(null),18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,989451,173636,40.643266,-73.981258,"(40.643266, -73.981258)",POINT (-73.981258 40.643266)
281514845,18,MANHATTAN,12/29/23,18:30:00,12/29/23,18:31:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,1/2/24,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,990284,215939,40.759377,-73.978219,"(40.759377, -73.978219)",POINT (-73.978219 40.759377)
280989123,20,MANHATTAN,1/10/23,13:00:00,1/4/24,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,1/23/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,F,990035,226881,40.789411,-73.979107,"(40.789411, -73.979107)",POINT (-73.979107 40.789411)
279845496,20,MANHATTAN,12/12/23,0:01:00,12/13/23,23:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,1/2/24,(null),(null),(null),(null),,65+,WHITE,M,989261,225151,40.784664,-73.981902,"(40.784664, -73.981902)",POINT (-73.981902 40.784664)
286467543,13,MANHATTAN,9/14/23,0:01:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,434,"LARCENY,GRAND BY OPEN BANK ACCT",BANK,5/7/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,989674,206723,40.734082,-73.980425,"(40.734082, -73.980425)",POINT (-73.980425 40.734082)
281021180,20,MANHATTAN,12/21/23,10:00:00,1/17/24,14:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/24/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,989795,225630,40.785979,-73.979974,"(40.785979, -73.979974)",POINT (-73.979974 40.785979)
279881693,66,BROOKLYN,12/1/23,17:00:00,12/29/23,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",BOOK/CARD,1/3/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989357,169150,40.630953,-73.981599,"(40.630953, -73.981599)",POINT (-73.981599 40.630953)
282337854,20,MANHATTAN,9/30/23,9:25:00,9/30/23,9:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN NORTH,221,"BURGLARY,RESIDENCE,DAY",RESIDENCE-HOUSE,2/16/24,(null),UNKNOWN,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,F,990252,223669,40.780596,-73.978325,"(40.780596, -73.978325)",POINT (-73.978325 40.780596)
286695728,20,MANHATTAN,5/27/23,10:00:00,4/7/24,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,5/10/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,989886,224477,40.782813,-73.979648,"(40.782813, -73.979648)",POINT (-73.979648 40.782813)
285645046,62,BROOKLYN,11/17/23,9:00:00,4/19/24,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,4/20/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,989781,157774,40.599729,-73.98008,"(40.599729, -73.98008)",POINT (-73.98008 40.599729)
282522904,66,BROOKLYN,12/29/23,17:30:00,2/20/24,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/20/24,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,989858,172109,40.639076,-73.979791,"(40.639076, -73.979791)",POINT (-73.979791 40.639076)
281353229,24,MANHATTAN,12/29/23,12:00:00,1/13/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,1/30/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,990582,227049,40.789872,-73.977132,"(40.789872, -73.977132)",POINT (-73.977132 40.789872)
282106063,24,MANHATTAN,8/1/23,11:00:00,8/2/23,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,2/12/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,990768,228735,40.794499,-73.976458,"(40.794499, -73.976458)",POINT (-73.976458 40.794499)
281104082,20,MANHATTAN,12/29/23,14:00:00,12/29/23,14:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/25/24,(null),(null),(null),(null),,45-64,WHITE,M,990646,224381,40.782549,-73.976903,"(40.782549, -73.976903)",POINT (-73.976903 40.782549)
282838709H1,13,MANHATTAN,5/19/23,6:45:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,101,FELONY,OUTSIDE,MURDER & NON-NEGL. MANSLAUGHTER,(null),PATROL BORO MAN SOUTH,,(null),(null),2/20/24,(null),25-44,BLACK,M,,25-44,ASIAN / PACIFIC ISLANDER,M,989803,210047,40.74320531395647,-73.97996038,"(40.74320531395647, -73.97996038469351)",POINT (-73.97996038469351 40.74320531395647)
280874167,17,MANHATTAN,10/3/23,17:30:00,10/5/23,13:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,1/21/24,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE,F,989617,211815,40.748058,-73.980627,"(40.748058, -73.980627)",POINT (-73.980627 40.748058)
281329148,88,BROOKLYN,12/27/23,21:45:00,12/27/23,22:07:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,(null),PATROL BORO BKLYN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",CHECK CASHING BUSINESS,1/26/24,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,989658,190025,40.688251,-73.980496,"(40.688251, -73.980496)",POINT (-73.980496 40.688251)
280461301,88,BROOKLYN,12/14/23,16:00:00,12/14/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,(null),GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BKLYN NORTH,441,"LARCENY,GRAND OF AUTO",STREET,1/13/24,(null),(null),(null),(null),,18-24,BLACK,M,990785,192974,40.69634337198719,-73.97643313,"(40.69634337198719, -73.97643312841547)",POINT (-73.97643312841547 40.69634337198719)
287524550,18,MANHATTAN,10/3/23,12:13:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,5/27/24,47-50 STS./ROCKEFELLER CTR.,45-64,BLACK HISPANIC,M,1,UNKNOWN,UNKNOWN,E,989294,215445,40.75802176521738,-73.98179321,"(40.75802176521738, -73.98179321024965)",POINT (-73.98179321024965 40.75802176521738)
282052214,18,MANHATTAN,12/2/23,9:00:00,12/4/23,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,2/11/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,989249,217555,40.763814,-73.981952,"(40.763814, -73.981952)",POINT (-73.981952 40.763814)
281110803,62,BROOKLYN,1/25/23,10:00:00,1/25/24,14:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,1/25/24,(null),45-64,ASIAN / PACIFIC ISLANDER,F,,45-64,WHITE,M,989945,160426,40.607009,-73.979487,"(40.607009, -73.979487)",POINT (-73.979487 40.607009)
280787595,13,MANHATTAN,12/18/23,12:00:00,12/18/23,12:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",BANK,1/19/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,990157,207607,40.73651,-73.978683,"(40.73651, -73.978683)",POINT (-73.978683 40.73651)
282626339,18,MANHATTAN,12/26/23,16:00:00,1/5/24,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",CHAIN STORE,2/22/24,(null),UNKNOWN,UNKNOWN,U,,45-64,UNKNOWN,F,991662,217612,40.763969,-73.97324,"(40.763969, -73.97324)",POINT (-73.97324 40.763969)
283542604,62,BROOKLYN,11/27/23,8:00:00,3/10/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO BKLYN SOUTH,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",RESIDENCE - APT. HOUSE,3/11/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,991326,161024,40.608649,-73.974513,"(40.608649, -73.974513)",POINT (-73.974513 40.608649)
285960082,66,BROOKLYN,6/5/23,12:16:00,4/26/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",(null),4/26/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,991373,171418,40.637177,-73.974334,"(40.637177, -73.974334)",POINT (-73.974334 40.637177)
281084664,18,MANHATTAN,6/15/23,9:00:00,1/24/24,21:19:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",HOMELESS SHELTER,1/25/24,(null),25-44,BLACK HISPANIC,M,,25-44,WHITE HISPANIC,F,990504,214176,40.754539,-73.977424,"(40.754539, -73.977424)",POINT (-73.977424 40.754539)
282501341,70,BROOKLYN,9/1/23,0:00:00,9/30/23,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO BKLYN SOUTH,168,SODOMY 1,RESIDENCE - APT. HOUSE,2/20/24,(null),25-44,WHITE HISPANIC,M,,<18,WHITE,M,991549,169019,40.63059985,-73.97370532,"(40.6305998504358, -73.9737053160275)",POINT (-73.9737053160275 40.6305998504358)
284789478,60,BROOKLYN,12/15/23,12:00:00,12/15/23,12:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN SOUTH,155,RAPE 2,RESIDENCE - APT. HOUSE,4/4/24,(null),18-24,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,990784,149362,40.57664598,-73.9764804,"(40.5766459780433, -73.9764803960699)",POINT (-73.9764803960699 40.5766459780433)
